id,name
10990,微量元素
10991,参苓白术散
10992,附子理中丸
10993,解郁丸
10994,四神丸
10995,六君子丸
10996,痛经宝颗粒
10997,布洛芬缓释胶囊
10998,阿莫西林克拉维酸钾干混悬剂
10999,琥珀酸美托洛尔缓释片
11000,半夏
11001,金匮肾气丸
11002,虚汗停颗粒
11003,盖胃平片
11004,乌灵胶囊
11005,左氧氟沙星片
11006,枸橼酸坦度螺酮胶囊
11007,乌鸡白凤丸
11008,复方次没食子酸铋栓
11009,越鞠保和丸
11010,对乙酰氨基酚
11011,速效救心丸
11012,柴胡
11013,芦丁
11014,复方丹参片
11015,氯雷他定
11016,东菱美松
11017,抗骨增生丸
11018,人工牛黄
11019,甲硝唑
11020,甘油
11021,三金片
11022,银杏叶片
11023,药老
11024,左甲状腺素钠片
11025,温胆汤
11026,稳心颗粒
11027,心元胶囊
11028,缬沙坦胶囊
11029,孟鲁司特钠颗粒
11030,盐酸西替利嗪糖浆
11031,枸地氯雷他定片
11032,甘草
11033,石斛
11034,丹参
11035,黄芪注射液
11036,银杏叶注射液
11037,盐酸倍他司汀氯化钠注射液
11038,百蕊颗粒
11039,甜梦口服液
11040,健脑补肾丸
11041,五味子
11042,白芷
11043,南沙参
11044,蜈蚣
11045,郁金
11046,复方利血平氨苯喋啶片
11047,注射用氨苄西林钠
11048,藿香正气水
11049,养心汤
11050,人血白蛋白
11051,舒肝平胃丸
11052,异福片
11053,埃索美拉唑
11054,胃康胶囊
11055,甲磺酸酚妥拉明片
11056,松龄血脉康胶囊
11057,救心丸
11058,硝酸甘油
11059,健胃消食片
11060,巴戟天
11061,盐酸氟桂利嗪胶囊
11062,注射用重组人Ⅱ型肿瘤坏死因子受体－抗体融合蛋白
11063,草乌甲素片
11064,替普瑞酮胶囊
11065,复方雪莲胶囊
11066,膦甲酸钠注射液
11067,茵胆平肝胶囊
11068,右佐匹克隆片
11069,莲子
11070,阿仑膦酸钠片
11071,复方片仔癀痔疮软膏
11072,牛黄清心丸
11073,布洛芬搽剂
11074,阿法骨化醇胶丸
11075,碳酸钙泡腾颗粒剂
11076,多维元素片
11077,舒肝丸
11078,补脑丸
11079,肉豆蔻
11080,丙氨酰谷氨酰胺注射液
11081,索米痛片
11082,复合氨基酸胶囊
11083,槟榔
11084,异丙嗪
11085,舒肝片
11086,木香顺气丸
11087,柴胡舒肝丸
11088,血栓通胶囊
11089,阿司匹林肠溶片
11090,注射用炎琥宁
11091,多抗
11092,七叶神安滴丸
11093,右归丸
11094,生脉饮
11095,都梁软胶囊
11096,依西美坦片
11097,逍遥丸
11098,别嘌醇片
11099,大蒜
11100,红花口服液
11101,尼莫地平片
11102,复合乳酸菌胶囊
11103,黄芩
11104,碳酸钙d3咀嚼片ii
11105,甲磺酸加替沙星氯化钠注射液
11106,加味逍遥丸
11107,沙丁胺醇
11108,甘草片
11109,明兴
11110,松花粉
11111,龙眼肉
11112,六味地黄丸
11113,维c银翘片
11114,龙牡壮骨颗粒
11115,氨酚麻美糖浆
11116,黄芪片
11117,和太
11118,恩替卡韦片
11119,瑞格列奈片
11120,阿托伐他汀钙片
11121,蒲地蓝消炎口服液
11122,谷维素片
11123,盐酸贝那普利片
11124,硝苯地平
11125,盐酸二甲双胍
11126,注射用头孢噻肟钠
11127,茄子
11128,缬沙坦
11129,真武汤
11130,复方气管炎胶囊
11131,双氯芬酸钠缓释胶囊
11132,风寒感冒颗粒
11133,金乌骨通胶囊
11134,生姜
11135,养血安神片
11136,舒肝健胃丸
11137,吲达帕胺缓释片
11138,龟鹿补肾丸
11139,心宝丸
11140,乌兰十三味汤散
11141,清心沉香八味丸
11142,通脉养心丸
11143,养阴镇静片
11144,知柏地黄丸
11145,复方氨酚烷胺胶囊
11146,奥替溴铵
11147,灵台
11148,盐酸乙哌立松片
11149,盐酸莫西沙星氯化钠注射液
11150,枸橼酸莫沙必利片
11151,氯雷他定片
11152,香菊胶囊
11153,替米沙坦
11154,硝酸甘油片
11155,复方丹参滴丸
11156,富马酸比索洛尔片
11157,硫酸氢氯吡格雷片
11158,枸橼酸莫沙必利分散片
11159,佩兰
11160,注射用黄芪多糖
11161,甘油灌肠剂
11162,去氧孕烯炔雌醇片
11163,莲花
11164,肌苷片
11165,复方赖氨酸颗粒
11166,一碗水
11167,吡拉西坦片
11168,创可贴
11169,羟基脲
11170,米诺环素
11171,凝血酶
11172,舒肝颗粒
11173,替米沙坦片
11174,头孢羟氨苄胶囊
11175,丹参片
11176,盐酸多奈哌齐片
11177,叶酸片
11178,替勃龙片
11179,口服补液盐
11180,赖氨酸磷酸氢钙片
11181,菊花
11182,益母草颗粒
11183,门冬胰岛素
11184,信卫安
11185,甲钴铵
11186,吉祥安坤丸
11187,依西美坦
11188,银杏达莫
11189,氨氯地平
11190,比索洛尔片
11191,天麻胶囊
11192,枇杷
11193,厄贝沙坦片
11194,硝苯地平控释片
11195,厄多司坦胶囊
11196,拉莫三嗪
11197,地奥司明片
11198,耳聋左慈丸
11199,清凉油
11200,坤宝丸
11201,奋乃静
11202,小儿氨酚黄那敏
11203,小儿氨酚黄那敏颗粒
11204,龙胆泻肝丸
11205,磁石
11206,弟哥静
11207,妥布霉素滴眼液
11208,维顺
11209,根克通
11210,牛血
11211,异维A酸胶丸
11212,艾普拉唑肠溶片
11213,盐酸阿罗洛尔片
11214,肌醇
11215,猪脑
11216,太子参
11217,复方尿维氨滴眼液
11218,熊去氧胆酸胶囊
11219,尼麦角林片
11220,甘露醇注射液
11221,香丹注射液
11222,腰痛宁胶囊
11223,活血止痛胶囊
11224,活血止痛膏
11225,注射用胸腺五肽
11226,脑心清片
11227,前列舒通胶囊
11228,盐酸普萘洛尔片
11229,富马酸酮替芬片
11230,力勉
11231,埃索美拉唑镁肠溶片
11232,铝碳酸镁咀嚼片
11233,护肝片
11234,营实
11235,富马酸比索洛尔胶囊
11236,普萘洛尔
11237,非布司他片
11238,聚乙二醇
11239,盐酸坦索罗辛缓释胶囊
11240,前列安栓
11241,琥珀酸索利那新片
11242,缬沙坦氨氯地平片
11243,碳酸氢钠
11244,鼻窦炎口服液
11245,氯化钾缓释片
11246,匹维溴铵
11247,阿尔维林
11248,九味沉香胶囊
11249,福辛普利钠片
11250,丹七软胶囊
11251,银杏酮酯滴丸
11252,强力定眩片
11253,盐酸氨溴索片
11254,富马酸比索洛尔
11255,卡托普利
11256,辛伐他汀分散片
11257,感冒清胶囊
11258,橘红丸
11259,复方氨酚烷胺片
11260,蒙脱石散剂
11261,盐酸西布曲明胶囊
11262,头孢拉定片
11263,左氧氟沙星
11264,注射用甲磺酸左氧氟沙星
11265,红花注射液
11266,氧氟沙星注射液
11267,阿奇霉素肠溶胶囊
11268,利血平片
11269,保济丸
11270,可乐定
11271,普罗布考片
11272,双环醇片
11273,甜梦胶囊
11274,小柴胡颗粒
11275,复方氨酚葡锌片
11276,百合固金片
11277,蒲地蓝消炎胶囊
11278,黄芪精
11279,地黄
11280,红花逍遥片
11281,蓝芩口服液
11282,胖大海
11283,木蝴蝶
11284,鸡蛋花
11285,白草香解郁安神胶囊
11286,硫酸特布他林胶囊
11287,磷脂
11288,益安宁
11289,双黄连口服液
11290,咳特灵片
11291,连花清瘟胶囊
11292,硝苯地平片
11293,孟鲁司特钠咀嚼片
11294,多糖铁复合物胶囊
11295,洛哌丁胺
11296,肾炎舒片
11297,人参健脾丸
11298,心脑欣片
11299,羚羊角胶囊
11300,喜格迈
11301,兴华
11302,甘草酸二铵肠溶胶囊
11303,盐酸氨溴索葡萄糖注射液
11304,淋克星
11305,氧氟沙星胶囊
11306,阿替洛尔片
11307,荷丹片
11308,百令胶囊
11309,盖三淳
11310,碳酸钙D3咀嚼片
11311,奇迈特
11312,愈美片
11313,磷酸奥司他韦胶囊
11314,注射用胸腺肽
11315,可乐定贴片
11316,维生素C
11317,乳果糖
11318,血府逐瘀胶囊
11319,依托泊甙软胶囊
11320,替勃龙
11321,多潘立酮混悬液
11322,他达拉非片
11323,米曲菌胰酶片
11324,枯草杆菌二联活菌肠溶胶囊
11325,铝镁加混悬液
11326,熊去氧胆酸
11327,兰索拉唑肠溶胶囊
11328,托吡酯
11329,舒秘胶囊
11330,地屈孕酮
11331,麝香保心丸
11332,注射用胸腺肽α1
11333,苯磺酸氨氯地平
11334,宜昌
11335,乙酰半胱氨酸颗粒
11336,通天口服液
11337,酒石酸美托洛尔片
11338,卫伊兴
11339,复方甘草酸苷胶囊
11340,甘草酸二铵氯化钠注射液
11341,甘草酸二铵胶囊
11342,依那普利
11343,复方消化酶
11344,维A酸胶囊
11345,保列治
11346,聚乙二醇4000散剂
11347,金纳多银杏叶提取物滴剂
11348,水飞蓟宾
11349,盐酸左氧氟沙星胶囊
11350,奥利司他
11351,人工泪液
11352,尼麦角林
11353,阿托伐他汀
11354,多酶片
11355,盐酸安非拉酮片
11356,小儿豉翘清热颗粒
11357,盐酸小檗碱片
11358,丹珍头痛胶囊
11359,银杏叶胶囊
11360,头孢地尼
11361,活力苏口服液
11362,丙氨酸
11363,菖麻熄风片
11364,熊胆舒肝利胆胶囊
11365,麝香通心滴丸
11366,银杏叶提取物注射液
11367,益心舒片
11368,肝复康丸
11369,补肾益脑片
11370,乙酰吉他霉素含片
11371,愈酚甲麻那敏糖浆
11372,水飞蓟
11373,熊去氧胆酸片
11374,氨氯地平阿托伐他汀钙片
11375,硫辛酸
11376,缬沙坦分散片
11377,硝苯地平缓释片
11378,吲哚美辛沙丁胺醇栓
11379,盐酸丁丙诺啡舌下片
11380,乐喜清
11381,维胺酯胶囊
11382,银杏叶
11383,丝氨酸
11384,左旋多巴片
11385,角鲨烯
11386,茴拉西坦分散片
